00:00	0.0
00:05	0.0014126984126984115
00:10	0.002825396825396823
00:15	0.0042380952380952335
00:20	0.005650793650793646
00:25	0.007063492063492056
00:30	0.008476190476190467
00:35	0.00988888888888888
00:40	0.011301587301587292
00:45	0.0127142857142857
00:50	0.014126984126984111
00:55	0.015539682539682525
00:60	0.016952380952380934
00:65	0.018365079365079348
00:70	0.01977777777777776
00:75	0.02119047619047617
00:80	0.022603174603174583
00:85	0.024015873015872994
00:90	0.0254285714285714
00:95	0.026841269841269815
00:100	0.028253968253968222
00:105	0.029666666666666636
00:110	0.03107936507936505
00:115	0.032492063492063454
00:120	0.03390476190476187
00:125	0.03531746031746028
00:130	0.036730158730158696
00:135	0.0381428571428571
00:140	0.03955555555555552
00:145	0.04096825396825393
00:150	0.04238095238095234
00:155	0.04379365079365075
00:160	0.04520634920634917
00:165	0.046619047619047574
00:170	0.04803174603174599
00:175	0.0494444444444444
00:180	0.0494444444444444
00:185	0.04803174603174599
00:190	0.046619047619047574
00:195	0.04520634920634917
00:200	0.04379365079365075
00:205	0.042380952380952346
00:210	0.04096825396825393
00:215	0.03955555555555552
00:220	0.0381428571428571
00:225	0.036730158730158696
00:230	0.03531746031746028
00:235	0.03390476190476187
00:240	0.032492063492063454
00:245	0.03107936507936505
00:250	0.029666666666666643
00:255	0.028253968253968222
00:260	0.02684126984126982
00:265	0.0254285714285714
00:270	0.024015873015872997
00:275	0.022603174603174583
00:280	0.021190476190476173
00:285	0.01977777777777776
00:290	0.018365079365079348
00:295	0.016952380952380934
00:300	0.015539682539682525
00:305	0.014126984126984111
00:310	0.0127142857142857
00:315	0.011301587301587293
00:320	0.009888888888888883
00:325	0.00847619047619047
00:330	0.007063492063492058
00:335	0.005650793650793647
00:340	0.004238095238095235
00:345	0.0028253968253968234
00:350	0.0014126984126984117
00:355	0.0
